"Date;Time;4G Total Traffic (GB)"
"4/16/2024;02:00;38.164"
"4/16/2024;02:00;24.986"
"4/16/2024;02:00;14.974"
"4/16/2024;02:00;0.3308"
"4/16/2024;02:00;0.046"
"4/16/2024;02:00;22.809"
"4/16/2024;02:00;53.572"
"4/16/2024;02:00;53.454"
"4/16/2024;02:00;12.771"
"4/16/2024;02:00;10.137"
"4/16/2024;02:00;20.964"
"4/16/2024;02:00;0.7695"
"4/16/2024;02:00;23.889"
"4/16/2024;03:00;1.138"
"4/16/2024;03:00;0.1676"
"4/16/2024;03:00;0.4249"
"4/16/2024;03:00;1.465"
"4/16/2024;03:00;0.9322"
"4/16/2024;03:00;0.1303"
"4/16/2024;03:00;2.71"
"4/16/2024;03:00;11.146"
"4/16/2024;03:00;0.4669"
"4/16/2024;03:00;0.2734"
"4/16/2024;03:00;0.1053"
"4/16/2024;03:00;0.935"
"4/16/2024;03:00;30.861"
"4/16/2024;03:00;34.445"
"4/16/2024;03:00;0.7166"
"4/16/2024;03:00;14.756"
"4/16/2024;03:00;16.167"
"4/16/2024;03:00;0.346"
"4/16/2024;03:00;26.693"
"4/16/2024;04:00;12.964"
"4/16/2024;04:00;0.338"
"4/16/2024;04:00;0.3092"
"4/16/2024;04:00;17.378"
"4/16/2024;04:00;0.702"
"4/16/2024;04:00;0.3404"
"4/16/2024;04:00;21.652"
"4/16/2024;04:00;14.487"
"4/16/2024;04:00;0.8181"
"4/16/2024;04:00;0.4708"
"4/16/2024;04:00;0.1637"
"4/16/2024;04:00;14.993"
"4/16/2024;04:00;49.319"
"4/16/2024;04:00;24.495"
"4/16/2024;04:00;14.879"
"4/16/2024;04:00;0.362"
"4/16/2024;04:00;18.575"
"4/16/2024;04:00;0.7897"
"4/16/2024;04:00;17.386"
"4/16/2024;05:00;14.951"
"4/16/2024;05:00;0.5313"
"4/16/2024;05:00;0.5014"
"4/16/2024;05:00;24.857"
"4/16/2024;05:00;10.864"
"4/16/2024;05:00;0.6385"
"4/16/2024;05:00;30.102"
"4/16/2024;05:00;12.147"
"4/16/2024;05:00;14.236"
"4/16/2024;05:00;0.4777"
"4/16/2024;05:00;0.3621"
"4/16/2024;05:00;0.3467"
"4/16/2024;05:00;58.592"
"4/16/2024;05:00;36.978"
"4/16/2024;05:00;28.168"
"4/16/2024;05:00;0.7375"
"4/16/2024;05:00;21.313"
"4/16/2024;05:00;0.9231"
"4/16/2024;05:00;24.809"
"4/16/2024;06:00;33.059"
"4/16/2024;06:00;12.126"
"4/16/2024;06:00;11.938"
"4/16/2024;06:00;38.026"
"4/16/2024;06:00;24.245"
"4/16/2024;06:00;0.7573"
"4/16/2024;06:00;46.235"
"4/16/2024;06:00;27.239"
"4/16/2024;06:00;2.799"
"4/16/2024;06:00;0.8251"
"4/16/2024;06:00;0.5602"
"4/16/2024;06:00;0.9249"
"4/16/2024;06:00;78.535"
"4/16/2024;06:00;71.749"
"4/16/2024;06:00;30.228"
"4/16/2024;06:00;1.982"
"4/16/2024;06:00;31.321"
"4/16/2024;06:00;12.604"
"4/16/2024;06:00;36.762"
"4/16/2024;07:00;4.979"
"4/16/2024;07:00;20.838"
"4/16/2024;07:00;14.134"
"4/16/2024;07:00;50.742"
"4/16/2024;07:00;27.822"
"4/16/2024;07:00;10.824"
"4/16/2024;07:00;58.101"
"4/16/2024;07:00;33.605"
"4/16/2024;07:00;29.186"
"4/16/2024;07:00;10.704"
"4/16/2024;07:00;0.1949"
"4/16/2024;07:00;11.771"
"4/16/2024;07:00;111.189"
"4/16/2024;07:00;111.419"
"4/16/2024;07:00;44.409"
"4/16/2024;07:00;1.735"
"4/16/2024;07:00;21.942"
"4/16/2024;07:00;11.825"
"4/16/2024;07:00;42.626"
"4/16/2024;08:00;55.027"
"4/16/2024;08:00;27.746"
"4/16/2024;08:00;13.385"
"4/16/2024;08:00;60.379"
"4/16/2024;08:00;40.046"
"4/16/2024;08:00;10.799"
"4/16/2024;08:00;83.274"
"4/16/2024;08:00;44.676"
"4/16/2024;08:00;23.882"
"4/16/2024;08:00;0.9882"
"4/16/2024;08:00;0.2644"
"4/16/2024;08:00;11.919"
"4/16/2024;08:00;127.387"
"4/16/2024;08:00;90.072"
"4/16/2024;08:00;41.186"
"4/16/2024;08:00;22.113"
"4/16/2024;08:00;36.655"
"4/16/2024;08:00;14.262"
"4/16/2024;08:00;4.381"
"4/16/2024;09:00;50.417"
"4/16/2024;09:00;20.798"
"4/16/2024;09:00;21.652"
"4/16/2024;09:00;5.616"
"4/16/2024;09:00;3.702"
"4/16/2024;09:00;1.683"
"4/16/2024;09:00;70.805"
"4/16/2024;09:00;42.338"
"4/16/2024;09:00;27.818"
"4/16/2024;09:00;0.5798"
"4/16/2024;09:00;0.4938"
"4/16/2024;09:00;13.625"
"4/16/2024;09:00;12.704"
"4/16/2024;09:00;103.448"
"4/16/2024;09:00;40.174"
"4/16/2024;09:00;24.595"
"4/16/2024;09:00;45.046"
"4/16/2024;09:00;1.55"
"4/16/2024;09:00;46.775"
"4/16/2024;10:00;49.587"
"4/16/2024;10:00;22.619"
"4/16/2024;10:00;24.153"
"4/16/2024;10:00;51.008"
"4/16/2024;10:00;39.637"
"4/16/2024;10:00;0.9464"
"4/16/2024;10:00;71.199"
"4/16/2024;10:00;33.028"
"4/16/2024;10:00;30.785"
"4/16/2024;10:00;0.6298"
"4/16/2024;10:00;0.2077"
"4/16/2024;10:00;18.574"
"4/16/2024;10:00;126.533"
"4/16/2024;10:00;83.817"
"4/16/2024;10:00;51.892"
"4/16/2024;10:00;22.469"
"4/16/2024;10:00;39.218"
"4/16/2024;10:00;12.932"
"4/16/2024;10:00;49.211"
"4/16/2024;11:00;54.109"
"4/16/2024;11:00;26.694"
"4/16/2024;11:00;21.978"
"4/16/2024;11:00;55.829"
"4/16/2024;11:00;4.653"
"4/16/2024;11:00;14.339"
"4/16/2024;11:00;69.522"
"4/16/2024;11:00;4.394"
"4/16/2024;11:00;33.403"
"4/16/2024;11:00;0.7533"
"4/16/2024;11:00;0.2984"
"4/16/2024;11:00;16.624"
"4/16/2024;11:00;11.739"
"4/16/2024;11:00;83.649"
"4/16/2024;11:00;50.273"
"4/16/2024;11:00;3.133"
"4/16/2024;11:00;45.837"
"4/16/2024;11:00;1.509"
"4/16/2024;11:00;64.788"
"4/16/2024;12:00;50.626"
"4/16/2024;12:00;20.203"
"4/16/2024;12:00;27.416"
"4/16/2024;12:00;50.866"
"4/16/2024;12:00;45.953"
"4/16/2024;12:00;18.202"
"4/16/2024;12:00;67.852"
"4/16/2024;12:00;43.741"
"4/16/2024;12:00;36.361"
"4/16/2024;12:00;0.5811"
"4/16/2024;12:00;0.4016"
"4/16/2024;12:00;10.108"
"4/16/2024;12:00;112.619"
"4/16/2024;12:00;72.791"
"4/16/2024;12:00;58.358"
"4/16/2024;12:00;33.604"
"4/16/2024;12:00;53.915"
"4/16/2024;12:00;2.289"
"4/16/2024;12:00;66.621"
"4/16/2024;13:00;56.484"
"4/16/2024;13:00;28.427"
"4/16/2024;13:00;19.295"
"4/16/2024;13:00;53.024"
"4/16/2024;13:00;48.238"
"4/16/2024;13:00;17.702"
"4/16/2024;13:00;74.627"
"4/16/2024;13:00;43.786"
"4/16/2024;13:00;27.627"
"4/16/2024;13:00;10.297"
"4/16/2024;13:00;0.4234"
"4/16/2024;13:00;0.6872"
"4/16/2024;13:00;115.697"
"4/16/2024;13:00;63.921"
"4/16/2024;13:00;45.009"
"4/16/2024;13:00;25.741"
"4/16/2024;13:00;46.627"
"4/16/2024;13:00;15.608"
"4/16/2024;13:00;61.284"
"4/16/2024;14:00;4.916"
"4/16/2024;14:00;26.918"
"4/16/2024;14:00;21.249"
"4/16/2024;14:00;5.921"
"4/16/2024;14:00;50.088"
"4/16/2024;14:00;16.944"
"4/16/2024;14:00;66.856"
"4/16/2024;14:00;44.459"
"4/16/2024;14:00;31.516"
"4/16/2024;14:00;0.6861"
"4/16/2024;14:00;0.338"
"4/16/2024;14:00;0.998"
"4/16/2024;14:00;117.145"
"4/16/2024;14:00;82.155"
"4/16/2024;14:00;58.699"
"4/16/2024;14:00;22.558"
"4/16/2024;14:00;38.417"
"4/16/2024;14:00;15.344"
"4/16/2024;14:00;70.108"
"4/16/2024;15:00;43.173"
"4/16/2024;15:00;26.233"
"4/16/2024;15:00;16.608"
"4/16/2024;15:00;54.209"
"4/16/2024;15:00;33.248"
"4/16/2024;15:00;16.336"
"4/16/2024;15:00;6.767"
"4/16/2024;15:00;5.678"
"4/16/2024;15:00;34.549"
"4/16/2024;15:00;10.555"
"4/16/2024;15:00;0.1922"
"4/16/2024;15:00;11.155"
"4/16/2024;15:00;145.737"
"4/16/2024;15:00;91.143"
"4/16/2024;15:00;46.659"
"4/16/2024;15:00;15.816"
"4/16/2024;15:00;31.512"
"4/16/2024;15:00;17.203"
"4/16/2024;15:00;53.306"
"4/16/2024;16:00;43.814"
"4/16/2024;16:00;31.412"
"4/16/2024;16:00;16.172"
"4/16/2024;16:00;56.884"
"4/16/2024;16:00;42.089"
"4/16/2024;16:00;11.186"
"4/16/2024;16:00;71.467"
"4/16/2024;16:00;60.018"
"4/16/2024;16:00;33.947"
"4/16/2024;16:00;0.8793"
"4/16/2024;16:00;0.3614"
"4/16/2024;16:00;0.9624"
"4/16/2024;16:00;129.359"
"4/16/2024;16:00;103.083"
"4/16/2024;16:00;39.651"
"4/16/2024;16:00;14.447"
"4/16/2024;16:00;46.295"
"4/16/2024;16:00;14.144"
"4/16/2024;16:00;54.378"
"4/16/2024;17:00;51.924"
"4/16/2024;17:00;36.487"
"4/16/2024;17:00;13.054"
"4/16/2024;17:00;50.419"
"4/16/2024;17:00;53.164"
"4/16/2024;17:00;12.841"
"4/16/2024;17:00;78.127"
"4/16/2024;17:00;61.906"
"4/16/2024;17:00;29.578"
"4/16/2024;17:00;0.893"
"4/16/2024;17:00;0.3283"
"4/16/2024;17:00;1.366"
"4/16/2024;17:00;123.932"
"4/16/2024;17:00;107.399"
"4/16/2024;17:00;59.576"
"4/16/2024;17:00;20.173"
"4/16/2024;17:00;55.596"
"4/16/2024;17:00;20.437"
"4/16/2024;17:00;60.143"
"4/16/2024;18:00;54.388"
"4/16/2024;18:00;30.658"
"4/16/2024;18:00;19.688"
"4/16/2024;18:00;58.869"
"4/16/2024;18:00;35.578"
"4/16/2024;18:00;14.998"
"4/16/2024;18:00;80.544"
"4/16/2024;18:00;6.328"
"4/16/2024;18:00;4.088"
"4/16/2024;18:00;10.981"
"4/16/2024;18:00;0.2497"
"4/16/2024;18:00;14.578"
"4/16/2024;18:00;125.414"
"4/16/2024;18:00;128.635"
"4/16/2024;18:00;55.134"
"4/16/2024;18:00;23.108"
"4/16/2024;18:00;35.445"
"4/16/2024;18:00;20.236"
"4/16/2024;18:00;54.917"
"4/16/2024;19:00;47.553"
"4/16/2024;19:00;32.915"
"4/16/2024;19:00;23.056"
"4/16/2024;19:00;55.703"
"4/16/2024;19:00;41.423"
"4/16/2024;19:00;21.741"
"4/16/2024;19:00;77.656"
"4/16/2024;19:00;55.876"
"4/16/2024;19:00;39.242"
"4/16/2024;19:00;10.681"
"4/16/2024;19:00;0.2817"
"4/16/2024;19:00;15.592"
"4/16/2024;19:00;15.247"
"4/16/2024;19:00;101.163"
"4/16/2024;19:00;63.826"
"4/16/2024;19:00;27.705"
"4/16/2024;19:00;4.007"
"4/16/2024;19:00;25.041"
"4/16/2024;19:00;62.155"
"4/16/2024;20:00;6.647"
"4/16/2024;20:00;33.614"
"4/16/2024;20:00;19.951"
"4/16/2024;20:00;57.893"
"4/16/2024;20:00;43.086"
"4/16/2024;20:00;17.415"
"4/16/2024;20:00;82.938"
"4/16/2024;20:00;67.004"
"4/16/2024;20:00;36.485"
"4/16/2024;20:00;1.111"
"4/16/2024;20:00;0.275"
"4/16/2024;20:00;17.299"
"4/16/2024;20:00;138.905"
"4/16/2024;20:00;105.659"
"4/16/2024;20:00;6.575"
"4/16/2024;20:00;27.574"
"4/16/2024;20:00;42.574"
"4/16/2024;20:00;23.624"
"4/16/2024;20:00;5.877"
"4/16/2024;21:00;60.194"
"4/16/2024;21:00;42.561"
"4/16/2024;21:00;20.464"
"4/16/2024;21:00;4.952"
"4/16/2024;21:00;44.733"
"4/16/2024;21:00;14.567"
"4/16/2024;21:00;91.784"
"4/16/2024;21:00;75.588"
"4/16/2024;21:00;39.408"
"4/16/2024;21:00;0.7658"
"4/16/2024;21:00;0.5145"
"4/16/2024;21:00;21.604"
"4/16/2024;21:00;132.424"
"4/16/2024;21:00;130.256"
"4/16/2024;21:00;5.994"
"4/16/2024;21:00;27.509"
"4/16/2024;21:00;61.962"
"4/16/2024;21:00;31.251"
"4/16/2024;21:00;83.214"
"4/16/2024;22:00;4.592"
"4/16/2024;22:00;32.854"
"4/16/2024;22:00;20.445"
"4/16/2024;22:00;49.021"
"4/16/2024;22:00;40.103"
"4/16/2024;22:00;1.534"
"4/16/2024;22:00;87.547"
"4/16/2024;22:00;66.835"
"4/16/2024;22:00;48.038"
"4/16/2024;22:00;0.8365"
"4/16/2024;22:00;0.3563"
"4/16/2024;22:00;23.956"
"4/16/2024;22:00;150.856"
"4/16/2024;22:00;118.601"
"4/16/2024;22:00;63.145"
"4/16/2024;22:00;21.174"
"4/16/2024;22:00;49.223"
"4/16/2024;22:00;2.372"
"4/16/2024;22:00;66.441"
"4/16/2024;23:00;45.591"
"4/16/2024;23:00;25.271"
"4/16/2024;23:00;13.022"
"4/16/2024;23:00;49.622"
"4/16/2024;23:00;47.041"
"4/16/2024;23:00;12.416"
"4/16/2024;23:00;71.532"
"4/16/2024;23:00;40.412"
"4/16/2024;23:00;37.096"
"4/16/2024;23:00;0.9903"
"4/16/2024;23:00;0.5479"
"4/16/2024;23:00;11.509"
"4/16/2024;23:00;119.104"
"4/16/2024;23:00;95.034"
"4/16/2024;23:00;56.723"
"4/16/2024;23:00;23.067"
"4/16/2024;23:00;45.969"
"4/16/2024;23:00;23.498"
"4/16/2024;23:00;6.494"
"4/17/2024;00:00;36.407"
"4/17/2024;00:00;21.622"
"4/17/2024;00:00;1.573"
"4/17/2024;00:00;42.136"
"4/17/2024;00:00;29.928"
"4/17/2024;00:00;0.899"
"4/17/2024;00:00;5.757"
"4/17/2024;00:00;43.647"
"4/17/2024;00:00;25.325"
"4/17/2024;00:00;0.2876"
"4/17/2024;00:00;0.1261"
"4/17/2024;00:00;12.198"
"4/17/2024;00:00;87.969"
"4/17/2024;00:00;10.292"
"4/17/2024;00:00;40.619"
"4/17/2024;00:00;14.425"
"4/17/2024;00:00;40.786"
"4/17/2024;00:00;12.208"
"4/17/2024;00:00;45.872"
"4/17/2024;01:00;2.665"
"4/17/2024;01:00;0.998"
"4/17/2024;01:00;0.9023"
"4/17/2024;01:00;25.512"
"4/17/2024;01:00;23.702"
"4/17/2024;01:00;0.4568"
"4/17/2024;01:00;3.329"
"4/17/2024;01:00;23.815"
"4/17/2024;01:00;19.588"
"4/17/2024;01:00;0.3714"
"4/17/2024;01:00;0.0543"
"4/17/2024;01:00;0.7417"
"4/17/2024;01:00;76.103"
"4/17/2024;01:00;56.726"
"4/17/2024;01:00;24.338"
"4/17/2024;01:00;12.654"
"4/17/2024;01:00;32.118"
"4/17/2024;01:00;0.5957"
"4/17/2024;01:00;37.915"
"4/17/2024;02:00;13.876"
"4/17/2024;02:00;0.5833"
"4/17/2024;02:00;0.5498"
"4/17/2024;02:00;13.809"
"4/17/2024;02:00;11.934"
"4/17/2024;02:00;0.1328"
"4/17/2024;02:00;24.349"
"4/17/2024;02:00;2.05"
"4/17/2024;02:00;0.9474"
"4/17/2024;02:00;0.0648"
"4/17/2024;02:00;0.1639"
"4/17/2024;02:00;11.006"
"4/17/2024;02:00;67.435"
"4/17/2024;02:00;62.443"
"4/17/2024;02:00;19.022"
"4/17/2024;02:00;10.288"
"4/17/2024;02:00;1.882"
"4/17/2024;02:00;0.5344"
"4/17/2024;02:00;30.324"
"4/17/2024;03:00;15.771"
"4/17/2024;03:00;0.2678"
"4/17/2024;03:00;0.2393"
"4/17/2024;03:00;22.988"
"4/17/2024;03:00;11.139"
"4/17/2024;03:00;0.3028"
"4/17/2024;03:00;22.196"
"4/17/2024;03:00;0.9135"
"4/17/2024;03:00;0.8579"
"4/17/2024;03:00;0.0573"
"4/17/2024;03:00;0.0469"
"4/17/2024;03:00;0.0602"
"4/17/2024;03:00;63.196"
"4/17/2024;03:00;28.565"
"4/17/2024;03:00;0.5186"
"4/17/2024;03:00;0.64"
"4/17/2024;03:00;15.682"
"4/17/2024;03:00;0.4189"
"4/17/2024;03:00;2.383"
"4/17/2024;04:00;0.9553"
"4/17/2024;04:00;0.7261"
"4/17/2024;04:00;0.2368"
"4/17/2024;04:00;12.352"
"4/17/2024;04:00;0.5193"
"4/17/2024;04:00;0.1852"
"4/17/2024;04:00;39.717"
"4/17/2024;04:00;15.015"
"4/17/2024;04:00;0.2917"
"4/17/2024;04:00;0.0715"
"4/17/2024;04:00;0.027"
"4/17/2024;04:00;0.1774"
"4/17/2024;04:00;36.136"
"4/17/2024;04:00;29.366"
"4/17/2024;04:00;12.885"
"4/17/2024;04:00;13.935"
"4/17/2024;04:00;1.928"
"4/17/2024;04:00;0.7501"
"4/17/2024;04:00;22.819"
"4/17/2024;05:00;2.822"
"4/17/2024;05:00;0.4733"
"4/17/2024;05:00;0.4277"
"4/17/2024;05:00;25.998"
"4/17/2024;05:00;12.991"
"4/17/2024;05:00;0.5016"
"4/17/2024;05:00;41.476"
"4/17/2024;05:00;14.329"
"4/17/2024;05:00;15.273"
"4/17/2024;05:00;0.416"
"4/17/2024;05:00;0.1261"
"4/17/2024;05:00;0.8867"
"4/17/2024;05:00;70.209"
"4/17/2024;05:00;3.737"
"4/17/2024;05:00;23.134"
"4/17/2024;05:00;13.425"
"4/17/2024;05:00;19.525"
"4/17/2024;05:00;0.681"
"4/17/2024;05:00;24.179"
"4/17/2024;06:00;39.602"
"4/17/2024;06:00;13.003"
"4/17/2024;06:00;10.482"
"4/17/2024;06:00;34.405"
"4/17/2024;06:00;18.052"
"4/17/2024;06:00;0.5757"
"4/17/2024;06:00;51.297"
"4/17/2024;06:00;27.653"
"4/17/2024;06:00;21.407"
"4/17/2024;06:00;0.4714"
"4/17/2024;06:00;0.2373"
"4/17/2024;06:00;0.7225"
"4/17/2024;06:00;6.309"
"4/17/2024;06:00;37.313"
"4/17/2024;06:00;24.358"
"4/17/2024;06:00;12.864"
"4/17/2024;06:00;22.809"
"4/17/2024;06:00;11.003"
"4/17/2024;06:00;3.785"
"4/17/2024;07:00;5.389"
"4/17/2024;07:00;18.514"
"4/17/2024;07:00;11.506"
"4/17/2024;07:00;5.46"
"4/17/2024;07:00;3.048"
"4/17/2024;07:00;10.208"
"4/17/2024;07:00;70.447"
"4/17/2024;07:00;2.716"
"4/17/2024;07:00;28.015"
"4/17/2024;07:00;10.539"
"4/17/2024;07:00;0.3504"
"4/17/2024;07:00;0.3206"
"4/17/2024;07:00;137.319"
"4/17/2024;07:00;57.395"
"4/17/2024;07:00;41.507"
"4/17/2024;07:00;0.9899"
"4/17/2024;07:00;19.726"
"4/17/2024;07:00;0.807"
"4/17/2024;07:00;41.639"
"4/17/2024;08:00;5.505"
"4/17/2024;08:00;23.695"
"4/17/2024;08:00;1.098"
"4/17/2024;08:00;50.312"
"4/17/2024;08:00;37.656"
"4/17/2024;08:00;13.301"
"4/17/2024;08:00;80.766"
"4/17/2024;08:00;44.365"
"4/17/2024;08:00;21.796"
"4/17/2024;08:00;0.9109"
"4/17/2024;08:00;0.3807"
"4/17/2024;08:00;0.848"
"4/17/2024;08:00;15.251"
"4/17/2024;08:00;82.211"
"4/17/2024;08:00;37.073"
"4/17/2024;08:00;15.464"
"4/17/2024;08:00;28.936"
"4/17/2024;08:00;12.072"
"4/17/2024;08:00;33.324"
"4/17/2024;09:00;57.988"
"4/17/2024;09:00;26.613"
"4/17/2024;09:00;14.757"
"4/17/2024;09:00;60.465"
"4/17/2024;09:00;38.544"
"4/17/2024;09:00;0.7694"
"4/17/2024;09:00;77.177"
"4/17/2024;09:00;47.881"
"4/17/2024;09:00;27.393"
"4/17/2024;09:00;0.6945"
"4/17/2024;09:00;0.3366"
"4/17/2024;09:00;0.8861"
"4/17/2024;09:00;126.951"
"4/17/2024;09:00;104.932"
"4/17/2024;09:00;51.931"
"4/17/2024;09:00;22.035"
"4/17/2024;09:00;35.441"
"4/17/2024;09:00;17.846"
"4/17/2024;09:00;57.676"
"4/17/2024;10:00;51.719"
"4/17/2024;10:00;27.278"
"4/17/2024;10:00;19.347"
"4/17/2024;10:00;63.785"
"4/17/2024;10:00;42.092"
"4/17/2024;10:00;17.808"
"4/17/2024;10:00;75.288"
"4/17/2024;10:00;55.145"
"4/17/2024;10:00;27.868"
"4/17/2024;10:00;10.443"
"4/17/2024;10:00;0.2391"
"4/17/2024;10:00;0.735"
"4/17/2024;10:00;140.226"
"4/17/2024;10:00;81.734"
"4/17/2024;10:00;46.609"
"4/17/2024;10:00;19.618"
"4/17/2024;10:00;47.221"
"4/17/2024;10:00;11.105"
"4/17/2024;10:00;50.624"
"4/17/2024;11:00;68.946"
"4/17/2024;11:00;28.011"
"4/17/2024;11:00;22.964"
"4/17/2024;11:00;75.054"
"4/17/2024;11:00;49.089"
"4/17/2024;11:00;1.339"
"4/17/2024;11:00;98.846"
"4/17/2024;11:00;46.654"
"4/17/2024;11:00;34.581"
"4/17/2024;11:00;0.925"
"4/17/2024;11:00;0.6077"
"4/17/2024;11:00;0.9494"
"4/17/2024;11:00;148.786"
"4/17/2024;11:00;71.185"
"4/17/2024;11:00;61.144"
"4/17/2024;11:00;2.009"
"4/17/2024;11:00;39.052"
"4/17/2024;11:00;14.852"
"4/17/2024;11:00;80.401"
"4/17/2024;12:00;75.174"
"4/17/2024;12:00;23.845"
"4/17/2024;12:00;23.807"
"4/17/2024;12:00;61.817"
"4/17/2024;12:00;56.663"
"4/17/2024;12:00;18.738"
"4/17/2024;12:00;91.412"
"4/17/2024;12:00;40.394"
"4/17/2024;12:00;42.025"
"4/17/2024;12:00;0.7384"
"4/17/2024;12:00;0.4212"
"4/17/2024;12:00;0.9829"
"4/17/2024;12:00;133.518"
"4/17/2024;12:00;78.483"
"4/17/2024;12:00;51.985"
"4/17/2024;12:00;22.507"
"4/17/2024;12:00;3.689"
"4/17/2024;12:00;13.203"
"4/17/2024;12:00;54.661"
"4/17/2024;13:00;58.486"
"4/17/2024;13:00;26.463"
"4/17/2024;13:00;18.914"
"4/17/2024;13:00;61.426"
"4/17/2024;13:00;4.301"
"4/17/2024;13:00;18.652"
"4/17/2024;13:00;83.441"
"4/17/2024;13:00;3.628"
"4/17/2024;13:00;34.412"
"4/17/2024;13:00;0.9239"
"4/17/2024;13:00;0.2201"
"4/17/2024;13:00;10.304"
"4/17/2024;13:00;151.717"
"4/17/2024;13:00;70.375"
"4/17/2024;13:00;54.093"
"4/17/2024;13:00;22.593"
"4/17/2024;13:00;44.506"
"4/17/2024;13:00;14.637"
"4/17/2024;13:00;55.872"
"4/17/2024;14:00;60.201"
"4/17/2024;14:00;27.203"
"4/17/2024;14:00;19.539"
"4/17/2024;14:00;53.478"
"4/17/2024;14:00;36.198"
"4/17/2024;14:00;18.643"
"4/17/2024;14:00;77.391"
"4/17/2024;14:00;4.697"
"4/17/2024;14:00;48.046"
"4/17/2024;14:00;11.221"
"4/17/2024;14:00;0.8104"
"4/17/2024;14:00;0.9306"
"4/17/2024;14:00;161.005"
"4/17/2024;14:00;69.311"
"4/17/2024;14:00;70.848"
"4/17/2024;14:00;15.221"
"4/17/2024;14:00;32.501"
"4/17/2024;14:00;18.845"
"4/17/2024;14:00;49.376"
"4/17/2024;15:00;63.299"
"4/17/2024;15:00;31.603"
"4/17/2024;15:00;18.964"
"4/17/2024;15:00;57.371"
"4/17/2024;15:00;48.784"
"4/17/2024;15:00;22.995"
"4/17/2024;15:00;70.254"
"4/17/2024;15:00;53.234"
"4/17/2024;15:00;48.647"
"4/17/2024;15:00;10.055"
"4/17/2024;15:00;0.3102"
"4/17/2024;15:00;16.081"
"4/17/2024;15:00;124.944"
"4/17/2024;15:00;8.635"
"4/17/2024;15:00;79.646"
"4/17/2024;15:00;22.216"
"4/17/2024;15:00;55.258"
"4/17/2024;15:00;19.781"
"4/17/2024;15:00;62.567"
"4/17/2024;16:00;66.385"
"4/17/2024;16:00;30.284"
"4/17/2024;16:00;12.522"
"4/17/2024;16:00;56.643"
"4/17/2024;16:00;47.271"
"4/17/2024;16:00;13.243"
"4/17/2024;16:00;74.848"
"4/17/2024;16:00;49.441"
"4/17/2024;16:00;54.113"
"4/17/2024;16:00;0.8873"
"4/17/2024;16:00;0.3817"
"4/17/2024;16:00;1.151"
"4/17/2024;16:00;123.169"
"4/17/2024;16:00;72.396"
"4/17/2024;16:00;45.665"
"4/17/2024;16:00;16.846"
"4/17/2024;16:00;47.162"
"4/17/2024;16:00;19.466"
"4/17/2024;16:00;57.014"
"4/17/2024;17:00;53.557"
"4/17/2024;17:00;27.372"
"4/17/2024;17:00;15.577"
"4/17/2024;17:00;56.564"
"4/17/2024;17:00;43.653"
"4/17/2024;17:00;16.263"
"4/17/2024;17:00;71.047"
"4/17/2024;17:00;5.172"
"4/17/2024;17:00;26.849"
"4/17/2024;17:00;0.9573"
"4/17/2024;17:00;0.4147"
"4/17/2024;17:00;14.628"
"4/17/2024;17:00;139.712"
"4/17/2024;17:00;65.161"
"4/17/2024;17:00;63.568"
"4/17/2024;17:00;18.735"
"4/17/2024;17:00;32.433"
"4/17/2024;17:00;20.498"
"4/17/2024;17:00;5.332"
"4/17/2024;18:00;49.442"
"4/17/2024;18:00;30.651"
"4/17/2024;18:00;16.805"
"4/17/2024;18:00;61.936"
"4/17/2024;18:00;32.248"
"4/17/2024;18:00;19.851"
"4/17/2024;18:00;76.112"
"4/17/2024;18:00;42.772"
"4/17/2024;18:00;38.919"
"4/17/2024;18:00;0.9772"
"4/17/2024;18:00;0.3031"
"4/17/2024;18:00;11.438"
"4/17/2024;18:00;127.045"
"4/17/2024;18:00;92.395"
"4/17/2024;18:00;55.434"
"4/17/2024;18:00;28.364"
"4/17/2024;18:00;45.471"
"4/17/2024;18:00;20.598"
"4/17/2024;18:00;66.301"
"4/17/2024;19:00;51.402"
"4/17/2024;19:00;34.217"
"4/17/2024;19:00;19.258"
"4/17/2024;19:00;53.753"
"4/17/2024;19:00;40.099"
"4/17/2024;19:00;15.346"
"4/17/2024;19:00;86.823"
"4/17/2024;19:00;53.722"
"4/17/2024;19:00;43.283"
"4/17/2024;19:00;14.058"
"4/17/2024;19:00;0.3277"
"4/17/2024;19:00;28.451"
"4/17/2024;19:00;14.749"
"4/17/2024;19:00;92.221"
"4/17/2024;19:00;61.516"
"4/17/2024;19:00;28.798"
"4/17/2024;19:00;49.147"
"4/17/2024;19:00;19.776"
"4/17/2024;19:00;6.956"
"4/17/2024;20:00;59.969"
"4/17/2024;20:00;44.152"
"4/17/2024;20:00;23.453"
"4/17/2024;20:00;53.436"
"4/17/2024;20:00;5.075"
"4/17/2024;20:00;21.202"
"4/17/2024;20:00;83.723"
"4/17/2024;20:00;76.275"
"4/17/2024;20:00;45.374"
"4/17/2024;20:00;19.308"
"4/17/2024;20:00;0.4909"
"4/17/2024;20:00;34.884"
"4/17/2024;20:00;133.571"
"4/17/2024;20:00;121.734"
"4/17/2024;20:00;79.259"
"4/17/2024;20:00;29.265"
"4/17/2024;20:00;59.865"
"4/17/2024;20:00;24.003"
"4/17/2024;20:00;85.693"
"4/17/2024;21:00;55.176"
"4/17/2024;21:00;34.096"
"4/17/2024;21:00;2.589"
